timestamp,event,bar_time,atr_norm
2026-02-05 06:10:01,TRADE_BLOCKED_MARGIN,2026-02-05 08:10:00+02:00,SHORT,194.57
2026-02-05 06:20:01,NO_TRADE_LOW_CONF,2026-02-05 08:20:00+02:00,0.53656185
2026-02-05 06:45:01,NO_TRADE_LOW_CONF,2026-02-05 08:45:00+02:00,0.54975235
2026-02-05 06:50:01,NO_TRADE_LOW_CONF,2026-02-05 08:50:00+02:00,0.5074355
2026-02-05 06:55:01,NO_TRADE_LOW_CONF,2026-02-05 08:55:00+02:00,0.50101626
2026-02-05 07:00:01,NO_TRADE_LOW_CONF,2026-02-05 09:00:00+02:00,0.52519774
2026-02-05 07:05:01,NO_TRADE_LOW_CONF,2026-02-05 09:05:00+02:00,0.51488596
2026-02-05 07:15:01,NO_TRADE_LOW_CONF,2026-02-05 09:15:00+02:00,0.50534797
2026-02-05 07:20:01,NO_TRADE_LOW_CONF,2026-02-05 09:20:00+02:00,0.54629946
2026-02-05 07:45:01,NO_TRADE_LOW_CONF,2026-02-05 09:45:00+02:00,0.50058466
2026-02-05 07:50:01,NO_TRADE_LOW_CONF,2026-02-05 09:50:00+02:00,0.5054017
2026-02-05 07:55:01,NO_TRADE_LOW_CONF,2026-02-05 09:55:00+02:00,0.50905865
2026-02-05 08:15:01,NO_TRADE_LOW_CONF,2026-02-05 10:15:00+02:00,0.50270855
